year,month,day,hour,season,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,Airlevel,cbwd_new
2013,1,19,17,4,206,7,93.4,1009,8,NW,7,0,0,5,5
2013,1,19,18,4,250,7,93.4,1010,8,NW,9,0,0,5,5
2013,1,19,19,4,224,7,93.4,1011,8,NW,11,0,0,5,5
2013,1,19,20,4,194,7,93.4,1013,8,NW,13,0,0,5,5
2013,1,19,21,4,188,7,93.4,1013,8,NW,15,0,0,5,5
2013,1,19,22,4,188,7,100,1014,7,NW,18,0,0,5,5
2013,1,19,23,4,176,7,93.4,1015,8,NW,20,0,0,5,5
2013,1,20,0,4,161,6,87.19,1015,8,NE,3,0,0,5,5
2013,1,20,1,4,157,5,87.09,1015,7,NW,2,0,0,5,5
2013,1,20,2,4,158,5,81.34,1016,8,NW,4,0.2,0.2,5,5
2013,1,20,3,4,155,5,87.09,1016,7,cv,1,0.1,0.3,5,5
2013,1,20,4,4,161,5,87.09,1016,7,cv,2,0,0,5,5
2013,1,20,5,4,151,5,87.09,1015,7,cv,2,0,0,5,5
2013,1,20,6,4,150,6,93.35,1015,7,cv,3,0,0,4,5
2013,1,20,7,4,147,5,87.09,1016,7,cv,4,0,0,4,5
2013,1,20,8,4,148,6,93.35,1017,7,SW,2,0,0,4,5
2013,1,20,9,4,162,6,93.35,1017,7,SW,3,0,0,5,5
2013,1,20,10,4,175,6,93.35,1018,7,SW,4,0,0,5,5
2013,1,20,11,4,173,6,87.19,1018,8,cv,0,0,0,5,5
2013,1,20,12,4,111,6,81.48,1018,9,NW,1,0,0,3,5
2013,1,20,13,4,77,6,81.48,1017,9,NW,3,0,0,3,5
2013,1,20,14,4,48,3,61.76,1016,10,NE,6,0,0,2,5
2013,1,20,15,4,36,2,57.51,1016,10,NE,12,0,0,2,5
2013,1,20,16,4,35,1,57.25,1016,9,NE,20,0,0,1,5
2013,1,20,17,4,35,2,61.51,1017,9,NE,26,0,0,1,5
2013,1,20,18,4,47,1,61.26,1019,8,NE,34,0,0,2,5
2013,1,20,19,4,53,0,56.99,1020,8,NE,40,0,0,2,5
2013,1,20,20,4,81,0,56.99,1022,8,NE,44,0,0,3,5
2013,1,20,21,4,78,-1,52.98,1023,8,NW,1,0,0,3,5
2013,1,20,22,4,79,0,61.01,1023,7,NW,2,0,0,3,5
2013,1,20,23,4,87,3,75.67,1024,7,NW,4,0,0,3,5
2013,1,21,0,4,84,3,75.67,1024,7,cv,0,0,0,3,5
2013,1,21,1,4,88,4,81.2,1024,7,SW,2,0,0,3,5
2013,1,21,2,4,103,4,93.24,1024,5,SW,3,0,0,3,5
2013,1,21,3,4,107,4,86.99,1024,6,SW,5,0,0,3,5
2013,1,21,4,4,115,4,86.99,1024,6,SW,7,0,0,3,5
2013,1,21,5,4,104,4,93.24,1024,5,SW,9,0,0,3,5
2013,1,21,6,4,79,2,93.13,1024,3,cv,1,0,0,3,5
2013,1,21,7,4,112,3,93.19,1025,4,SE,2,0,0,3,5
2013,1,21,8,4,100,3,86.89,1025,5,SE,5,0,0,3,5
2013,1,21,9,4,105,4,100,1026,4,cv,1,0,0,3,5
2013,1,21,10,4,114,5,87.09,1027,7,cv,1,0,0,3,5
2013,1,21,11,4,116,2,65.82,1027,8,cv,2,0,0,4,5
2013,1,21,12,4,104,1,57.25,1026,9,NW,2,0,0,3,5
2013,1,21,13,4,127,-1,43.31,1024,11,cv,1,0,0,4,5
2013,1,21,14,4,111,-4,34.66,1023,11,SW,2,0,0,3,5
2013,1,21,15,4,112,-5,30.09,1021,12,cv,1,0,0,3,5
2013,1,21,16,4,97,-4,32.45,1021,12,cv,2,0,0,3,5
2013,1,21,17,4,96,-4,34.66,1021,11,NW,2,0,0,3,5
2013,1,21,18,4,84,-5,32.14,1021,11,cv,1,0,0,3,5
2013,1,21,19,4,93,-4,37.05,1022,10,NW,1,0,0,3,5
2013,1,21,20,4,104,-3,42.71,1023,9,NW,2,0,0,3,5
2013,1,21,21,4,106,-3,42.71,1024,9,NW,3,0,0,3,5
2013,1,21,22,4,98,-1,52.98,1025,8,NW,4,0,0,3,5
2013,1,21,23,4,105,-2,49.22,1025,8,NW,5,0,0,3,5
2013,1,22,0,4,103,-1,52.98,1025,8,NW,6,0,0,3,5
2013,1,22,1,4,107,0,61.01,1025,7,cv,0,0,0,3,5
2013,1,22,2,4,97,0,61.01,1025,7,cv,0,0,0,3,5
2013,1,22,3,4,107,1,70.27,1025,6,SW,1,0,0,3,5
2013,1,22,4,4,139,1,70.27,1025,6,cv,0,0,0,4,5
2013,1,22,5,4,185,3,86.89,1025,5,SW,1,0,0,5,5
2013,1,22,6,4,188,3,86.89,1025,5,SW,2,0,0,5,5
2013,1,22,7,4,196,2,86.79,1026,4,SW,3,0,0,5,5
2013,1,22,8,4,188,2,86.79,1026,4,SW,4,0,0,5,5
2013,1,22,9,4,158,3,93.19,1027,4,cv,0,0,0,5,5
2013,1,22,10,4,147,3,70.67,1027,8,cv,0,0,0,4,5
2013,1,22,11,4,150,0,49.8,1027,10,cv,1,0,0,4,5
2013,1,22,12,4,120,-1,40.54,1026,12,SW,2,0,0,4,5
2013,1,22,15,4,86,-3,28.77,1020,15,SE,6,0,0,3,5
2013,1,22,16,4,96,-3,28.77,1020,15,SE,9,0,0,3,5
2013,1,22,17,4,86,-3,28.77,1020,15,SW,3,0,0,3,5
2013,1,22,18,4,85,-3,32.75,1020,13,SW,5,0,0,3,5
2013,1,22,19,4,97,-2,43.01,1022,10,cv,1,0,0,3,5
2013,1,22,20,4,123,0,61.01,1023,7,cv,1,0,0,4,5
2013,1,22,21,4,122,0,61.01,1024,7,NE,2,0,0,4,5
2013,1,22,22,4,133,1,70.27,1024,6,cv,1,0,0,4,5
2013,1,22,23,4,129,1,61.26,1025,8,NW,1,0,0,4,5
2013,1,23,0,4,124,2,65.82,1025,8,cv,1,0,0,4,5
2013,1,23,1,4,126,2,65.82,1024,8,cv,1,0,0,4,5
2013,1,23,2,4,139,1,61.26,1024,8,cv,1,0,0,4,5
2013,1,23,3,4,164,3,75.67,1023,7,SW,2,0,0,5,5
2013,1,23,4,4,160,2,70.47,1023,7,cv,0,0,0,5,5
2013,1,23,5,4,179,1,65.59,1022,7,NW,1,0,0,5,5
2013,1,23,6,4,184,2,75.49,1022,6,cv,0,0,0,5,5
2013,1,23,7,4,197,3,86.89,1021,5,cv,0,0,0,5,5
2013,1,23,8,4,212,2,93.13,1022,3,cv,0,0,0,5,5
2013,1,23,9,4,195,4,86.99,1022,6,cv,0,0,0,5,5
2013,1,23,10,4,175,2,61.51,1022,9,cv,0,0,0,5,5
2013,1,23,11,4,140,1,50.08,1022,11,cv,1,0,0,4,5
2013,1,23,12,4,126,1,46.88,1021,12,cv,2,0,0,4,5
2013,1,23,13,4,107,1,43.9,1019,13,SW,2,0,0,3,5
2013,1,23,14,4,108,0,35.87,1017,15,SE,3,0,0,3,5
2013,1,23,15,4,96,-1,33.35,1016,15,SE,6,0,0,3,5
2013,1,23,16,4,104,-1,33.35,1015,15,SE,8,0,0,3,5
2013,1,23,17,4,100,-1,33.35,1015,15,SW,2,0,0,3,5
2013,1,23,18,4,107,0,38.26,1015,14,SE,3,0,0,3,5
2013,1,23,19,4,133,0,40.84,1016,13,SE,5,0,0,4,5
2013,1,23,20,4,130,1,46.88,1017,12,NE,2,0,0,4,5
2013,1,23,21,4,112,1,46.88,1018,12,NE,4,0,0,3,5
2013,1,23,22,4,116,2,50.36,1020,12,NE,7,0,0,4,5
2013,1,23,23,4,122,2,50.36,1021,12,NE,10,0,0,4,5
2013,1,24,0,4,122,1,53.53,1022,10,cv,1,0,0,4,5
2013,1,24,1,4,136,2,65.82,1023,8,cv,2,0,0,4,5
2013,1,24,2,4,163,2,70.47,1023,7,cv,2,0,0,5,5
2013,1,24,3,4,180,4,86.99,1024,6,SW,1,0,0,5,5
2013,1,24,4,4,189,4,86.99,1025,6,SW,2,0,0,5,5
2013,1,24,5,4,203,4,86.99,1025,6,cv,1,0,0,5,5
2013,1,24,6,4,231,3,86.89,1025,5,cv,2,0,0,5,5
2013,1,24,7,4,237,3,93.19,1025,4,cv,2,0,0,5,5
2013,1,24,8,4,230,3,93.19,1027,4,cv,2,0,0,5,5
2013,1,24,9,4,238,4,93.24,1027,5,SW,1,0,0,5,5
2013,1,24,10,4,238,5,81.34,1028,8,SW,2,0,0,5,5
2013,1,24,11,4,238,4,62,1028,11,cv,1,0,0,5,5
2013,1,24,12,4,141,3,47.46,1027,14,SE,2,0,0,4,5
2013,1,24,13,4,101,-7,19.92,1025,16,NE,3,0,0,3,5
2013,1,24,14,4,90,-5,23.22,1023,16,SE,2,0,0,3,5
2013,1,24,15,4,80,-4,23.5,1022,17,NE,2,0,0,3,5
2013,1,24,16,4,80,-4,23.5,1021,17,SE,1,0,0,3,5
2013,1,24,17,4,82,-6,20.19,1021,17,NE,3,0,0,3,5
2013,1,24,18,4,63,-5,23.22,1021,16,NE,5,0,0,2,5
2013,1,24,19,4,83,-6,26.11,1022,13,SE,2,0,0,3,5
2013,1,25,11,4,202,0,49.8,1023,10,NW,5,0,0,5,5
2013,1,25,12,4,183,0,43.6,1022,12,cv,1,0,0,5,5
2013,1,25,13,4,161,-1,35.57,1021,14,NE,2,0,0,5,5
2013,1,25,14,4,107,-1,33.35,1019,15,NE,4,0,0,3,5
2013,1,25,15,4,112,-2,30.98,1018,15,SE,2,0,0,3,5
2013,1,25,16,4,102,-2,30.98,1018,15,NE,2,0,0,3,5
2013,1,25,17,4,110,-3,28.77,1018,15,NW,2,0,0,3,5
2013,1,25,18,4,160,-1,37.96,1018,13,NW,4,0,0,5,5
2013,1,25,19,4,161,1,50.08,1020,11,NW,6,0,0,5,5
2013,1,26,0,4,237,3,70.67,1023,8,SW,1,0,0,5,5
2013,1,26,1,4,231,3,70.67,1022,8,cv,1,0,0,5,5
2013,1,26,2,4,199,2,65.82,1022,8,SW,3,0,0,5,5
2013,1,26,3,4,224,2,65.82,1022,8,SW,4,0,0,5,5
2013,1,26,4,4,219,2,75.49,1022,6,cv,0,0,0,5,5
2013,1,26,5,4,221,2,93.13,1022,3,SW,1,0,0,5,5
2013,1,26,6,4,229,2,86.79,1021,4,cv,0,0,0,5,5
2013,1,26,7,4,231,2,93.13,1022,3,cv,0,0,0,5,5
2013,1,26,8,4,217,2,93.13,1023,3,cv,0,0,0,5,5
2013,1,26,9,4,210,3,93.19,1023,4,cv,1,0,0,5,5
2013,1,26,10,4,207,3,70.67,1023,8,cv,2,0,0,5,5
2013,1,26,11,4,245,3,57.77,1024,11,cv,3,0,0,5,5
2013,1,26,12,4,178,3,47.46,1023,14,cv,4,0,0,5,5
2013,1,26,13,4,142,1,36.17,1022,16,SE,2,0,0,4,5
2013,1,26,14,4,104,0,29.65,1020,18,NE,3,0,0,3,5
2013,1,26,15,4,84,-1,27.56,1019,18,SE,2,0,0,3,5
2013,1,26,16,4,95,-4,22.06,1019,18,NE,2,0,0,3,5
2013,1,26,17,4,100,-3,23.77,1019,18,SE,2,0,0,3,5
2013,1,26,18,4,118,-1,29.35,1020,17,NE,2,0,0,4,5
2013,1,26,19,4,140,-1,33.35,1021,15,SE,2,0,0,4,5
2013,1,26,20,4,155,0,40.84,1022,13,cv,1,0,0,5,5
2013,1,26,21,4,174,0,43.6,1023,12,cv,2,0,0,5,5
2013,1,26,22,4,179,3,70.67,1024,8,cv,2,0,0,5,5
2013,1,26,23,4,160,3,70.67,1025,8,NW,1,0,0,5,5
2013,1,27,0,4,169,3,70.67,1026,8,cv,0,0,0,5,5
2013,1,27,1,4,194,3,66.05,1026,9,cv,0,0,0,5,5
2013,1,27,2,4,187,3,66.05,1026,9,cv,1,0,0,5,5
2013,1,27,3,4,210,3,66.05,1025,9,cv,1,0,0,5,5
2013,1,27,4,4,209,3,66.05,1025,9,SW,1,0,0,5,5
2013,1,27,5,4,217,3,70.67,1025,8,SW,2,0,0,5,5
2013,1,27,6,4,228,4,81.2,1025,7,SW,3,0,0,5,5
2013,1,27,7,4,218,4,86.99,1025,6,cv,0,0,0,5,5
2013,1,27,8,4,210,4,86.99,1025,6,cv,0,0,0,5,5
2013,1,27,9,4,228,5,81.34,1026,8,cv,0,0,0,5,5
2013,1,27,10,4,226,4,62,1026,11,cv,0,0,0,5,5
2013,1,27,11,4,225,3,47.46,1026,14,cv,1,0,0,5,5
2013,1,27,12,4,188,3,44.49,1025,15,cv,2,0,0,5,5
2013,1,27,13,4,157,2,36.47,1024,17,cv,4,0,0,5,5
2013,1,27,14,4,150,2,36.47,1022,17,cv,5,0,0,4,5
2013,1,27,15,4,156,0,31.58,1021,17,NE,2,0,0,5,5
2013,1,27,16,4,131,0,31.58,1020,17,cv,1,0,0,4,5
2013,1,27,17,4,107,1,33.95,1019,17,NE,3,0,0,3,5
2013,1,27,18,4,120,0,33.65,1019,16,SE,3,0,0,4,5
2013,1,27,19,4,126,0,35.87,1020,15,SE,5,0,0,4,5
2013,1,27,20,4,143,3,61.76,1021,10,cv,0,0,0,4,5
2013,1,27,21,4,139,3,57.77,1021,11,cv,0,0,0,4,5
2013,1,27,22,4,147,4,62,1021,11,cv,0,0,0,4,5
2013,1,27,23,4,145,5,66.49,1021,11,cv,0,0,0,4,5
2013,1,28,0,4,135,5,71.07,1020,10,cv,0,0,0,4,5
2013,1,28,1,4,143,5,71.07,1020,10,cv,0,0,0,4,5
2013,1,28,2,4,134,5,71.07,1020,10,cv,1,0,0,4,5
2013,1,28,3,4,147,4,62,1019,11,NW,1,0,0,4,5
2013,1,28,4,4,175,4,66.27,1019,10,NW,2,0,0,5,5
2013,1,28,5,4,178,4,66.27,1019,10,cv,1,0,0,5,5
2013,1,28,6,4,190,5,81.34,1018,8,NW,1,0,0,5,5
2013,1,28,7,4,194,4,81.2,1019,7,NW,2,0,0,5,5
2013,1,28,8,4,220,4,86.99,1019,6,SW,1,0,0,5,5
2013,1,28,9,4,224,5,87.09,1020,7,SW,2,0,0,5,5
2013,1,28,10,4,248,5,71.07,1020,10,cv,1,0,0,5,5
2013,1,28,11,4,275,5,62.24,1021,12,cv,2,0,0,6,5
2013,1,28,12,4,230,3,47.46,1020,14,cv,3,0,0,5,5
2013,1,28,13,4,177,3,41.73,1018,16,cv,4,0,0,5,5
2013,1,28,14,4,157,2,38.86,1017,16,cv,5,0,0,5,5
2013,1,28,15,4,155,1,33.95,1016,17,cv,7,0,0,5,5
2013,1,29,13,4,232,5,62.24,1019,12,NW,4,0,0,5,5
2013,1,29,14,4,220,4,58.03,1017,12,NW,7,0,0,5,5
2013,1,29,15,4,163,4,54.35,1016,13,NW,10,0,0,5,5
2013,1,29,16,4,165,4,54.35,1016,13,NW,15,0,0,5,5
2013,1,29,17,4,156,4,58.03,1016,12,NW,20,0,0,5,5
2013,1,29,18,4,148,5,66.49,1016,11,NW,23,0,0,4,5
2013,1,29,19,4,149,4,62,1016,11,NW,26,0,0,4,5
2013,1,29,20,4,127,5,71.07,1017,10,NW,28,0,0,4,5
2013,1,29,21,4,131,5,71.07,1018,10,NW,30,0,0,4,5
2013,1,29,22,4,133,5,71.07,1018,10,NW,32,0,0,4,5
2013,1,29,23,4,139,5,76.01,1018,9,NW,33,0,0,4,5
2013,1,30,0,4,142,5,76.01,1019,9,NW,34,0,0,4,5
2013,1,30,1,4,150,5,76.01,1019,9,NW,35,0,0,4,5
2013,1,30,2,4,153,5,76.01,1019,9,NW,36,0,0,5,5
2013,1,30,3,4,150,5,71.07,1019,10,SW,1,0,0,4,5
2013,1,30,4,4,164,6,87.19,1019,8,SW,2,0,0,5,5
2013,1,30,5,4,180,6,81.48,1019,9,SW,5,0,0,5,5
2013,1,30,6,4,190,6,87.19,1019,8,SW,8,0,0,5,5
2013,1,30,7,4,181,6,93.35,1019,7,SW,9,0,0,5,5
2013,1,30,8,4,198,5,93.29,1020,6,cv,1,0,0,5,5
2013,1,30,9,4,191,6,87.19,1020,8,cv,2,0,0,5,5
2013,1,30,10,4,202,7,87.28,1020,9,SE,2,0,0,5,5
2013,1,30,11,4,193,6,66.71,1019,12,SE,4,0,0,5,5
2013,1,30,12,4,174,6,58.54,1019,14,SE,6,0,0,5,5
2013,1,30,13,4,150,5,48.03,1017,16,cv,2,0,0,4,5
2013,1,30,14,4,112,2,34.24,1015,18,cv,3,0,0,3,5
2013,1,30,15,4,122,2,34.24,1014,18,cv,5,0,0,4,5
2013,1,30,16,4,120,2,34.24,1013,18,NE,3,0,0,4,5
2013,1,30,17,4,126,1,33.95,1013,17,cv,1,0,0,4,5
2013,1,30,18,4,136,2,36.47,1013,17,NE,2,0,0,4,5
2013,1,30,19,4,168,5,62.24,1014,12,cv,0,0,0,5,5
2013,1,30,20,4,175,4,62,1015,11,cv,0,0,0,5,5
2013,1,30,21,4,174,4,66.27,1015,10,cv,0,0,0,5,5
2013,1,30,22,4,162,6,87.19,1015,8,cv,0,0,0,5,5
2013,1,31,0,4,180,5,87.09,1015,7,cv,1,0,0,5,5
2013,1,31,1,4,185,6,93.35,1015,7,cv,1,0,0,5,5
2013,1,31,2,4,188,5,87.09,1015,7,NW,1,0,0,5,5
2013,1,31,3,4,203,5,93.29,1014,6,cv,0,0,0,5,5
2013,1,31,4,4,203,5,93.29,1014,6,cv,0,0,0,5,5
2013,1,31,5,4,212,5,93.29,1014,6,cv,0,0,0,5,5
2013,1,31,6,4,227,4,93.24,1014,5,cv,0,0,0,5,5
2013,1,31,7,4,248,4,93.24,1014,5,cv,0,0,0,5,5
2013,1,31,8,4,235,5,100,1014,5,NW,1,0,0,5,5
2013,1,31,9,4,235,5,93.29,1015,6,NW,2,0,0,5,5
2013,1,31,10,4,236,7,87.28,1015,9,cv,1,0,0,5,5
2013,1,31,11,4,228,7,71.47,1015,12,cv,1,0,0,5,5
2013,1,31,12,4,182,6,62.48,1015,13,cv,2,0,0,5,5
2013,1,31,13,4,212,6,54.88,1014,15,cv,3,0,0,5,5
2013,1,31,14,4,264,6,54.88,1013,15,NW,3,0,0,6,5
2013,1,31,15,4,177,6,54.88,1013,15,NW,6,0,0,5,5
2013,1,31,16,4,164,7,58.79,1013,15,NW,10,0,0,5,5
2013,1,31,17,4,162,7,62.71,1014,14,NW,13,0,0,5,5
2013,1,31,18,4,164,7,66.93,1015,13,NW,15,0,0,5,5
2013,1,31,19,4,161,7,71.47,1016,12,NW,16,0,0,5,5
2013,1,31,20,4,173,7,76.35,1017,11,NW,17,0,0,5,5
2013,1,31,21,4,178,7,87.28,1018,9,cv,1,0,0,5,5
2013,1,31,22,4,199,7,87.28,1018,9,SW,1,0,0,5,5
2013,1,31,23,4,205,8,93.45,1018,9,SW,3,0,0,5,5
2013,2,1,0,4,214,7,87.28,1018,9,cv,1,0,0,5,5
2013,2,1,2,4,201,8,87.38,1018,10,SW,3,0,0,5,5
2013,2,1,4,4,211,6,93.35,1018,7,SE,2,0,0,5,5
2013,2,1,5,4,218,6,93.35,1017,7,cv,0,0,0,5,5
2013,2,1,6,4,212,6,93.35,1017,7,cv,0,0,0,5,5
2013,2,1,8,4,217,7,100,1018,7,NW,1,0,0,5,5
2013,2,1,9,4,208,8,100,1019,8,NW,2,0,0,5,5
2013,2,1,10,4,223,9,93.5,1020,10,cv,1,0,0,5,5
2013,2,1,11,4,244,9,87.47,1020,11,cv,1,0,0,5,5
2013,2,1,12,4,264,7,66.93,1020,13,cv,1,0,0,6,5
2013,2,1,13,4,240,7,62.71,1019,14,SE,2,0,0,5,5
2013,2,1,14,4,259,7,58.79,1018,15,NE,2,0,0,6,5
2013,2,1,15,4,276,6,54.88,1017,15,cv,1,0,0,6,5
2013,2,1,16,4,291,6,51.48,1017,16,NE,2,0,0,6,5
2013,2,1,17,4,258,6,54.88,1017,15,NW,4,0,0,6,5
2013,2,1,18,4,221,5,54.62,1018,14,NW,6,0,0,5,5
2013,2,1,19,4,206,6,62.48,1019,13,NW,7,0,0,5,5
2013,2,1,20,4,241,6,66.71,1020,12,NW,8,0,0,5,5
2013,2,1,21,4,265,7,87.28,1021,9,NW,9,0,0,6,5
2013,2,1,22,4,311,7,93.4,1022,8,cv,0,0,0,6,5
2013,2,1,23,4,314,8,87.38,1022,10,NW,1,0,0,6,5
2013,2,2,0,4,338,7,87.28,1023,9,NW,2,0,0,6,5
2013,2,2,1,4,302,7,93.4,1023,8,SW,2,0,0,6,5
2013,2,2,2,4,306,7,93.4,1022,8,cv,0,0,0,6,5
2013,2,2,3,4,285,8,93.45,1022,9,cv,0,0,0,6,5
2013,2,2,4,4,280,8,93.45,1022,9,cv,1,0,0,6,5
2013,2,2,5,4,277,8,93.45,1021,9,SW,1,0,0,6,5
2013,2,2,6,4,289,7,87.28,1021,9,cv,0,0,0,6,5
2013,2,2,7,4,300,7,87.28,1021,9,SW,1,0,0,6,5
2013,2,2,8,4,314,7,87.28,1022,9,cv,0,0,0,6,5
2013,2,2,9,4,299,8,87.38,1022,10,SE,2,0,0,6,5
2013,2,2,10,4,306,9,87.47,1022,11,cv,1,0,0,6,5
2013,2,2,11,4,314,8,67.15,1021,14,cv,2,0,0,6,5
2013,2,2,12,4,314,8,62.95,1020,15,SW,2,0,0,6,5
2013,2,2,13,4,257,8,59.04,1019,16,NW,1,0,0,6,5
2013,2,2,14,4,191,5,42.32,1017,18,SE,3,0,0,5,5
2013,2,2,15,4,179,4,39.46,1015,18,NE,3,0,0,5,5
2013,2,2,16,4,173,5,42.32,1014,18,NE,6,0,0,5,5
2013,2,2,17,4,179,6,45.36,1013,18,NE,8,0,0,5,5
2013,2,2,18,4,148,5,45.07,1013,17,NE,10,0,0,4,5
2013,2,2,19,4,146,5,48.03,1013,16,NE,13,0,0,4,5
2013,2,2,20,4,150,5,58.29,1013,13,NE,15,0,0,4,5
2013,2,2,21,4,191,7,71.47,1013,12,NW,2,0,0,5,5
2013,2,2,22,4,204,7,76.35,1013,11,NW,4,0,0,5,5
2013,2,2,23,4,181,6,71.27,1012,11,NW,6,0,0,5,5
2013,2,3,0,4,152,6,71.27,1012,11,NW,9,0,0,5,5
2013,2,3,1,4,157,8,81.75,1011,11,NW,12,0,0,5,5
2013,2,3,2,4,149,8,81.75,1010,11,NW,15,0,0,4,5
2013,2,3,3,4,164,9,87.47,1009,11,NE,4,0,0,5,5
2013,2,3,4,4,186,9,87.47,1009,11,NE,8,0,0,5,5
2013,2,3,5,4,134,9,87.47,1009,11,NW,3,0,0,4,5
2013,2,3,6,4,117,8,87.38,1009,10,NW,5,0,0,4,5
2013,2,3,7,4,116,8,81.75,1010,11,NW,8,0,0,4,5
2013,2,3,8,4,112,7,81.61,1010,10,NW,10,0,0,3,5
2013,2,3,9,4,117,7,87.28,1011,9,NW,11,0,0,4,5
2013,2,3,10,4,129,8,81.75,1012,11,cv,0,0,0,4,5
2013,2,3,11,4,141,7,66.93,1013,13,cv,1,0,0,4,5
2013,2,3,12,4,151,6,58.54,1013,14,cv,3,0,0,5,5
2013,2,3,13,4,150,7,58.79,1012,15,SW,2,0,0,4,5
2013,2,3,14,4,156,7,51.75,1010,17,SW,3,0,0,5,5
2013,2,3,15,4,154,7,51.75,1010,17,SW,5,0,0,5,5
2013,2,3,16,4,150,7,48.59,1010,18,SW,6,0,0,4,5
2013,2,3,17,4,156,7,48.59,1010,18,cv,1,0,0,5,5
2013,2,3,18,4,172,7,51.75,1011,17,cv,2,0,0,5,5
2013,2,3,19,4,175,7,62.71,1012,14,NW,1,0,0,5,5
2013,2,3,20,4,194,7,76.35,1012,11,cv,0,0,0,5,5
2013,2,3,21,4,229,8,87.38,1013,10,SW,1,0,0,5,5
2013,2,3,22,4,230,8,87.38,1014,10,cv,1,0,0,5,5
2013,2,3,23,4,220,8,87.38,1014,10,SW,1,0,0,5,5
2013,2,4,0,4,232,7,87.28,1014,9,cv,0,0,0,5,5
2013,2,4,1,4,244,7,93.4,1014,8,cv,0,0,0,5,5
2013,2,4,2,4,239,7,93.4,1014,8,cv,0,0,0,5,5
2013,2,4,3,4,261,8,93.45,1014,9,cv,1,0,0,6,5
2013,2,4,4,4,261,6,93.35,1014,7,cv,2,0,0,6,5
2013,2,4,5,4,247,7,100,1013,7,SW,1,0,0,5,5
2013,2,4,6,4,262,7,100,1014,7,SW,2,0,0,6,5
2013,2,4,7,4,287,6,93.35,1014,7,cv,0,0,0,6,5
2013,2,4,8,4,292,6,100,1014,6,cv,0,0,0,6,5
2013,2,4,9,4,326,7,93.4,1015,8,cv,1,0,0,6,5
2013,2,4,11,4,348,9,87.47,1014,11,SW,2,0,0,6,5
2013,2,4,12,4,383,9,71.85,1013,14,cv,1,0,0,6,5
2013,2,4,13,4,362,8,59.04,1012,16,NE,2,0,0,6,5
2013,2,4,15,4,296,7,48.59,1009,18,cv,2,0,0,6,5
2013,2,4,16,4,280,7,45.65,1009,19,SE,2,0,0,6,5
2013,2,4,17,4,293,7,48.59,1009,18,cv,1,0,0,6,5
2013,2,4,18,4,271,7,48.59,1009,18,cv,2,0,0,6,5
2013,2,4,19,4,273,7,58.79,1010,15,cv,3,0,0,6,5
2013,2,4,20,4,245,9,76.68,1011,13,cv,3,0,0,5,5
2013,2,4,21,4,232,8,76.52,1012,12,cv,4,0,0,5,5
2013,2,4,22,4,253,9,87.47,1012,11,cv,4,0,0,6,5
2013,2,4,23,4,248,9,93.5,1012,10,cv,5,0,0,5,5
2013,2,5,0,4,258,8,87.38,1013,10,cv,6,0,0,6,5
2013,2,5,1,4,256,8,93.45,1013,9,cv,6,0,0,6,5
2013,2,5,2,4,259,9,100,1013,9,cv,6,0,0,6,5
2013,2,5,3,4,271,7,93.4,1013,8,SW,1,0,0,6,5
2013,2,5,4,4,264,8,100,1014,8,SW,2,0,0,6,5
2013,2,5,5,4,254,7,100,1014,7,cv,0,0,0,6,5
2013,2,5,6,4,266,8,100,1014,8,SW,1,0,0,6,5
2013,2,5,7,4,313,9,100,1015,9,cv,0,0,0,6,5
2013,2,5,8,4,359,9,100,1016,9,cv,0,0,0,6,5
2013,2,5,9,4,338,9,93.5,1017,10,SW,1,0,0,6,5
2013,2,5,10,4,341,10,93.55,1018,11,cv,0,0,0,6,5
2013,2,5,11,4,374,11,87.66,1019,13,cv,1,0,0,6,5
2013,2,5,12,4,269,10,82.01,1019,13,NW,2,0,0,6,5
2013,2,5,13,4,325,11,87.66,1018,13,NW,4,0,0,6,5
2013,2,5,14,4,350,11,87.66,1017,13,NW,5,0,0,6,5
2013,2,5,15,4,339,11,87.66,1016,13,NW,6,0,0,6,5
2013,2,5,16,4,318,10,82.01,1015,13,cv,1,0,0,6,5
2013,2,5,17,4,278,11,82.14,1016,14,cv,2,0,0,6,5
2013,2,5,18,4,267,11,82.14,1016,14,SW,2,0,0,6,5
2013,2,5,19,4,283,10,87.57,1017,12,cv,1,0,0,6,5
2013,2,5,20,4,289,10,93.55,1017,11,cv,2,0,0,6,5
2013,2,5,21,4,234,9,100,1018,9,SW,1,0,0,5,5
2013,2,5,22,4,243,9,100,1018,9,cv,0,0,0,5,5
2013,2,6,0,4,222,8,93.45,1018,9,cv,0,0,0,5,5
2013,2,6,1,4,246,9,100,1017,9,cv,1,0,0,5,5
2013,2,6,3,4,269,7,100,1015,7,SW,1,0,0,6,5
2013,2,6,4,4,272,6,100,1014,6,cv,0,0,0,6,5
2013,2,6,5,4,260,6,100,1014,6,cv,0,0,0,6,5
2013,2,6,6,4,253,5,100,1013,5,SW,1,0,0,6,5
2013,2,6,7,4,264,4,93.24,1013,5,cv,0,0,0,6,5
2013,2,6,8,4,272,6,100,1014,6,cv,0,0,0,6,5
2013,2,6,9,4,287,7,100,1014,7,NE,1,0,0,6,5
2013,2,6,10,4,301,8,100,1015,8,cv,0,0,0,6,5
